Longitude,Latitude,city,SIC2,SIC3
119.0943362,29.30376764,3301,29,292
120.4081501,30.19693296,3301,17,171
119.5000216,29.52463135,3301,39,396
120.1677492,30.01368892,3301,17,178
102.8991597,30.36748094,0,30,303
118.8957649,29.61471423,3301,30,304
104.8074657,29.81383624,0,30,303
120.2193754,30.25924446,3301,44,443
120.3914299,30.17102939,3301,17,175
118.6186451,28.71779631,3301,17,171
120.2193754,30.25924446,3301,39,392
119.7324764,29.81006735,3301,39,397
120.2193754,30.25924446,3301,35,354
120.2193754,30.25924446,3301,26,261
120.2193754,30.25924446,3301,39,397
116.8871329,30.85174166,3301,29,292
119.3502947,30.20768377,3301,33,334
120.615842,30.30426925,3301,39,396
120.2193754,30.25924446,3301,28,282
119.9572024,29.15949412,3301,30,308
120.6031892,30.3074864,3301,36,366
104.8049518,30.88711424,0,24,243
119.3250248,30.18994513,3301,33,332
120.354577,30.2997043,3301,33,332
107.2798774,30.69077238,0,19,195
118.8957649,29.61471423,3301,30,302
119.7595286,29.83410426,3301,30,305
120.2193754,30.25924446,3301,22,222
130.2924721,47.3386659,2304,25,252
106.4324567,30.94302813,0,34,344
132.5347238,47.31538652,2308,30,303
131.019048,45.77500537,2309,44,441
130.3955259,44.57686986,2310,44,441
125.0218397,46.59670902,2306,13,135
125.3845524,46.53546713,2312,30,308
129.4021993,44.58561677,2312,41,412
128.0474137,47.35659164,2301,13,131
129.1748866,44.12628846,2310,13,131
123.8468996,48.01158308,2302,13,137
130.5629881,46.27677216,2308,15,151
125.0218397,46.59670902,2306,35,357
127.7194134,47.58414271,2312,26,266
125.8497312,46.00930592,2312,23,231
130.3955259,44.57686986,2310,13,132
125.2727087,45.89248656,2306,15,152
127.0762918,47.24527401,2312,20,201
129.6080354,44.58852115,2310,38,385
125.2021181,46.60128837,2306,29,292
129.2153171,44.05801726,2310,20,202
132.6356242,47.24588453,2308,13,131
130.2924721,47.3386659,2304,30,309
125.3845524,46.53546713,2312,46,461
130.2847346,46.8137796,2308,30,303
128.0474137,47.35659164,2308,35,351
125.0218397,46.59670902,2306,30,302
130.2546542,46.85453712,2308,33,331
130.2847346,46.8137796,2308,33,331
124.8227908,46.5688672,2306,26,261
130.2924721,47.3386659,2304,30,303
126.760365,45.73399596,2312,23,231
131.8565949,47.48300702,2304,13,131
131.1505559,46.81843708,2305,30,303
130.2924721,47.3386659,2304,61,610
128.0474137,47.35659164,2302,26,266
123.9872889,47.34769981,2302,30,303
130.6370154,46.30667172,2308,35,357
126.9506008,47.51206386,2312,13,131
128.910766,47.73468508,2307,20,203
126.5930231,46.86948126,2312,13,133
130.3832417,46.82191079,2308,44,441
123.9872889,47.34769981,2302,13,131
129.2153171,44.05801726,2310,30,303
133.1211061,45.9972762,2303,13,131
125.0218397,46.59670902,2306,30,305
127.8444898,47.07036597,2312,30,302
124.1961042,51.99178897,2327,30,303
107.2798774,30.69077238,0,19,195
130.3040767,47.2942681,2304,35,351
130.2924721,47.3386659,2304,13,131
126.6559233,45.77821931,2301,14,143
128.0474137,47.35659164,2310,30,303
125.9001834,46.04842674,2312,13,137
107.0033336,30.26328399,0,22,223
125.0218397,46.59670902,2306,45,450
130.3955259,44.57686986,2310,10,109
125.8497312,46.00930592,2312,30,302
123.9872889,47.34769981,2302,15,151
125.0218397,46.59670902,2306,18,182
125.0218397,46.59670902,2306,19,191
128.0474137,47.35659164,2311,38,381
131.1714017,46.65510206,2305,44,441
131.1714017,46.65510206,2305,44,441
123.6742435,47.24761211,2302,34,348
131.2091337,46.79248487,2305,30,303
125.3845524,46.53546713,2312,30,302
131.8755113,47.29264114,2304,15,151
130.8181694,45.93054542,2309,35,351
131.1714017,46.65510206,2305,44,441
130.2924721,47.3386659,2304,43,433
132.4092786,46.40938321,2305,30,303
127.0167637,46.6434115,2308,13,131
132.4092786,46.40938321,2305,13,131
126.021786,47.59225565,2302,13,131
128.0474137,47.35659164,2303,30,309
130.3955259,44.57686986,2310,26,262
116.7914474,33.96002331,3406,30,302
117.2160052,31.85925242,3416,27,273
116.9367945,30.62187807,3408,30,303
118.707735,30.95059301,3418,36,366
118.9729126,32.72121378,3411,30,309
118.3108062,32.1484693,3411,38,384
116.5052527,31.75555836,3415,20,202
115.6540985,32.65588118,3412,24,243
115.398643,33.22619269,3412,42,422
117.2160052,31.85925242,3413,37,379
117.5653491,30.73522488,3417,29,292
118.4873744,31.38556117,3402,34,342
119.2035422,31.19843063,3418,31,314
117.2160052,31.85925242,3412,21,211
118.9729126,32.72121378,3411,33,334
115.398643,33.22619269,3412,42,422
117.2160052,31.85925242,3408,18,181
119.1679041,31.1001238,3418,35,352
116.5052527,31.75555836,3415,19,194
117.8904054,30.76998928,3417,30,301
116.2653142,32.66246022,3412,30,302
118.3544557,32.33599095,3411,29,292
118.3936452,31.86958776,3405,34,345
116.4074947,34.43323503,3413,38,387
116.3296117,32.8614874,3412,30,303
116.7163734,30.68470001,3408,34,346
116.246675,31.2870558,3415,35,353
116.7914474,33.96002331,3406,61,610
115.7296555,33.78314649,3416,27,277
117.2160052,31.85925242,3403,13,131
116.6917279,30.40998917,3408,13,135
116.8306493,30.75304224,3408,27,277
118.3781839,32.31673322,3411,30,302
117.2826991,31.86694226,3401,18,181
117.1695692,30.93691312,3408,13,131
116.9886924,33.63677239,3413,17,171
119.1390268,31.22936693,3418,24,245
117.5825598,33.5202829,3413,13,133
117.2160052,31.85925242,3418,36,366
119.3647129,30.89394975,3418,39,397
118.3841084,31.36601979,3402,36,366
118.7520963,30.95164235,3418,35,357
117.8784212,33.46789974,3413,18,183
118.6637769,30.16240108,3418,17,174
118.5715564,30.05984155,3418,31,314
120.9302534,28.0862598,3402,29,292
118.288216,30.89598186,3402,35,357
117.3394155,32.97524887,3403,35,354
119.1918346,31.19224647,3418,34,349
119.1679041,31.1001238,3418,35,355
116.994256,31.05334709,3408,34,343
118.9729126,32.72121378,3411,33,339
116.8371348,30.76679565,3408,36,366
117.2160052,31.85925242,3418,38,384
119.1679041,31.1001238,3418,17,178
117.3358764,31.22841383,3401,30,302
115.8897928,32.95785692,3412,17,171
117.9180903,30.68542507,3417,40,401
117.0533057,30.54242398,3418,36,366
117.2160052,31.85925242,3402,34,345
118.3389718,29.8336692,3410,15,153
118.5356296,32.47371164,3411,33,331
116.5528155,30.75863928,3408,18,181
116.5849053,32.7914163,3404,19,192
116.3057884,32.65699794,3412,38,382
115.7553084,33.84318892,3416,14,141
116.9069746,31.61599976,3401,18,181
117.2160052,31.85925242,3408,17,174
118.5158818,31.68852816,3405,38,385
116.9196813,32.70368374,3404,35,356
116.5528155,30.75863928,3408,18,181
116.7785473,32.28781616,3415,18,181
118.6466732,31.50302438,3405,18,181
117.2160052,31.85925242,3406,38,387
118.3760402,30.59928682,3418,34,342
116.2535184,30.10821664,3408,18,181
119.4711972,30.88463622,3418,36,366
117.2563615,30.82240002,3408,42,421
116.7914474,33.96002331,3406,35,351
118.5751556,29.87117701,3410,38,382
119.1679041,31.1001238,3418,18,183
117.0244337,30.5080513,3408,34,348
115.7879282,33.87121057,3416,23,231
118.0812999,32.8554745,3411,30,303
116.8124218,34.20852964,3413,18,182
117.8499702,31.58564174,3401,31,314
118.0619905,30.97305242,3407,29,292
117.2160052,31.85925242,3412,14,143
116.477476,31.68140087,3415,29,292
117.2160052,31.85925242,3401,29,292
117.2160052,31.85925242,3413,26,262
115.6540985,32.65588118,3412,13,131
117.2160052,31.85925242,3408,34,345
119.1924903,31.19412153,3418,34,341
116.8124218,34.20852964,3413,10,101
118.3841084,31.36601979,3402,30,308
117.2160052,31.85925242,3402,35,352
115.7879282,33.87121057,3416,26,265
118.200118,31.12832959,3402,81,810
119.1679041,31.1001238,3418,32,326
117.2160052,31.85925242,3405,18,181
117.5431267,33.69073703,3413,29,292
118.3841084,31.36601979,3402,34,346
117.0186389,32.64281182,3404,18,181
116.2653142,32.66246022,3412,20,202
115.7963664,32.95457829,3412,18,181
117.2255212,31.7383475,3401,29,292
116.1735209,32.20150733,3415,13,131
116.4825038,31.68266457,3415,18,181
117.4944768,30.66001925,3417,30,308
116.7914474,33.96002331,3406,18,181
117.2826991,31.86694226,3401,38,382
117.7532237,33.39197375,3413,18,181
117.2160052,31.85925242,3403,13,131
115.8209323,32.90121133,3412,29,292
116.379329,31.4065674,3415,38,382
118.0011403,32.80555037,3411,24,244
116.8124218,34.20852964,3413,30,303
116.8124218,34.20852964,3413,30,303
117.8194287,30.94092969,3407,26,261
118.3245704,32.3173506,3411,39,397
116.5052527,31.75555836,3415,30,303
116.7825388,30.60803432,3408,30,303
115.6191424,32.66203084,3412,38,381
106.758912,30.59924999,0,26,261
118.0775461,30.2777459,3410,38,382
116.7914474,33.96002331,3406,34,345
116.5901145,33.2578685,3416,36,361
116.8124218,34.20852964,3413,13,135
116.3803124,31.41144474,3415,26,266
115.8209323,32.90121133,3412,29,292
118.3841084,31.36601979,3402,30,309
117.2618542,30.52459795,3417,30,302
117.2160052,31.85925242,3418,34,341
116.1662718,33.15737576,3416,30,302
117.2160052,31.85925242,3402,30,302
117.2160052,31.85925242,3415,13,135
118.200118,31.12832959,3402,18,182
116.9886924,33.63677239,3413,13,131
116.4708575,31.68046784,3415,34,345
117.2160052,31.85925242,3408,33,331
119.1679041,31.1001238,3418,30,303
117.2160052,31.85925242,3415,18,181
116.8124218,34.20852964,3413,10,101
117.2160052,31.85925242,3411,29,292
117.2160052,31.85925242,3411,35,352
117.0186389,32.64281182,3404,18,181
117.3540341,33.27284093,3403,30,305
117.1237699,30.57496291,3408,17,176
118.4573733,31.49262191,3405,38,382
116.9886924,33.63677239,3413,20,202
118.3577916,32.36298182,3411,22,223
117.2160052,31.85925242,3402,33,331
117.1568948,33.20984939,3403,18,181
117.2160052,31.85925242,3411,40,401
117.2160052,31.85925242,3403,18,181
115.7610648,33.84674424,3416,44,443
106.105554,30.80096517,5113,30,302
106.2313662,30.37390454,5116,36,366
104.5939758,29.5995888,5110,61,610
106.759412,30.32183238,5116,30,302
105.6204732,30.45794921,5109,31,314
105.6129458,30.46261307,5109,39,396
104.0342036,30.66887945,5118,15,153
104.1551278,29.98428441,5114,18,181
106.105554,30.80096517,5113,24,243
106.9307724,30.31565987,5116,36,366
105.4008758,29.99967727,5120,13,139
104.0407542,30.71848616,5114,38,383
102.8991597,30.36748094,5118,39,397
103.8414296,30.06111508,5114,17,176
106.0947496,30.84970931,5113,36,366
104.8074657,29.81383624,5110,45,450
107.993811,31.98624109,5117,13,135
103.837508,29.82276,5114,26,267
102.8991597,30.36748094,5114,31,314
104.6330191,28.7696748,5115,29,292
104.4023978,31.13113965,5106,35,357
105.4046047,28.83141901,5105,30,302
104.8058763,29.38849792,5132,30,301
102.8560572,29.80641923,5116,30,302
102.8991597,30.36748094,5113,34,348
106.4289173,31.0070755,5113,30,303
104.2001567,31.11670668,5106,30,307
104.6330191,28.7696748,5115,31,314
102.2595908,27.8923929,5134,31,315
107.3527753,32.13640689,5119,26,266
104.4023978,31.13113965,5106,34,342
106.7579158,31.86918916,5119,30,303
106.4368236,30.96123827,5113,37,375
105.4378417,28.98746024,5105,23,231
102.8991597,30.36748094,5114,30,303
106.718527,31.1623228,5113,30,302
106.9876018,30.94881416,5117,30,302
102.8991597,30.36748094,5116,30,302
102.8991597,30.36748094,5109,39,397
103.7608242,29.60095761,5111,13,132
101.8554139,26.55451726,5104,91,919
101.8554139,26.55451726,5104,31,313
105.0762487,29.58859657,5106,40,401
106.105554,30.80096517,5113,30,302
103.8414296,30.06111508,5114,33,336
104.3354011,30.93905578,5106,25,251
106.759412,30.32183238,5116,18,181
104.6359303,30.13219143,5120,26,268
106.6357203,30.46398389,5116,18,181
106.758912,30.59924999,5116,18,181
105.4439703,28.8959298,0,30,307
104.8049518,30.88711424,5106,19,195
106.420833,30.54076863,5116,13,139
105.4241456,28.83251938,5105,27,273
106.9214665,30.31194851,5116,30,307
104.3827099,28.90687143,5115,13,135
106.6357203,30.46398389,5116,39,397
102.0689141,28.51485866,5134,44,441
101.8554139,26.55451726,5104,81,810
105.9222424,28.85114701,5105,29,292
104.5321195,31.38679941,5106,21,211
104.3072496,31.0122289,5106,14,141
105.4439703,28.8959298,5105,22,223
105.0210422,30.30839667,5120,17,171
104.0831593,29.67367953,5111,18,181
107.4949734,31.21419886,5117,13,135
104.5681815,29.49399491,5110,17,176
104.7549174,31.74040059,5107,20,203
105.9967276,30.96247499,5113,13,139
106.420833,30.54076863,5116,10,101
102.8991597,30.36748094,5106,21,211
101.8579767,26.53987682,5106,22,223
104.0900371,30.62660831,5118,15,153
105.8196869,32.44104016,5108,25,252
104.5318489,31.38703061,5106,20,202
104.7760713,29.35915689,5103,34,344
102.1178879,27.8633774,5134,30,305
105.942754,31.74732431,5108,35,353
105.073056,29.59946153,5110,61,610
104.6632164,29.56275385,5110,31,314
102.8991597,30.36748094,5106,26,261
103.9787123,30.78703668,5114,13,137
103.4922182,29.98365776,5114,30,302
103.9923984,30.61713538,5108,41,419
104.9311486,28.51543379,5115,17,174
104.0198707,31.29369419,5106,14,143
106.0262043,31.54119269,5113,34,348
104.2973079,30.96132679,5106,35,352
102.2639271,26.5913008,5134,91,911
107.8301803,31.09427952,5117,35,357
104.6330191,28.7696748,0,30,302
103.8640775,29.67535665,5111,17,171
105.8196869,32.44104016,5108,35,352
104.8296396,31.34601437,5107,30,302
102.7168937,30.56764971,5118,10,101
102.8991597,30.36748094,5111,35,353
104.1292939,31.43665731,5106,26,262
103.9787123,30.78703668,5114,13,137
106.2872587,31.25777712,5113,22,222
102.8991597,30.36748094,5114,34,341
106.759412,30.32183238,5116,35,351
104.705519,31.50470126,5107,17,174
101.6093134,26.59734064,5104,30,301
103.8313843,29.89143282,5114,24,245
104.2939203,31.24573403,5106,29,292
117.0249671,36.68278473,3701,19,192
117.1440478,36.96085044,3701,34,343
117.0249671,36.68278473,3701,23,231
118.5276634,36.09928993,3701,38,382
117.3014809,36.72898192,3701,35,359
117.3237732,37.13970248,3701,34,344
117.0249671,36.68278473,3701,40,401
115.4566023,36.48559426,3701,38,382
117.1296058,36.68479135,3701,37,375
116.4457983,36.28317309,3701,44,441
117.0249671,36.68278473,3701,33,331
117.0249671,36.68278473,3701,30,302
117.0249671,36.68278473,3701,30,305
116.422502,36.20393344,3701,44,441
117.0249671,36.68278473,3701,26,262
116.4060859,36.24016612,3701,14,149
118.5276634,36.09928993,3701,26,266
116.8035523,36.42857022,3701,44,441
117.5326508,36.72762389,3701,34,343
118.5276634,36.09928993,3701,30,302
117.0249671,36.68278473,3701,30,308
117.2960407,37.12074342,3701,34,344
118.5276634,36.09928993,3701,30,302
117.0249671,36.68278473,3701,33,331
117.0249671,36.68278473,3701,18,181
117.0249671,36.68278473,3701,35,359
117.0249671,36.68278473,3701,34,341
116.480299,36.11211307,3701,28,282
117.1181681,36.88075484,3701,30,304
117.1880997,36.99702544,3701,17,171
117.4793454,36.74488303,3701,33,339
117.1849412,36.68241972,3701,30,302
113.2457373,22.89323435,4406,40,401
113.42206,22.54517751,4420,33,339
113.323169,24.22568039,4418,13,135
114.9768817,22.77595071,4413,19,195
113.0407733,23.69846855,4418,30,303
113.562447,22.25691465,4404,38,382
111.1254289,22.43197427,4409,20,204
113.1900907,23.4722611,4420,33,331
114.3337093,23.67074346,4413,30,303
114.1690607,22.71205534,4419,39,392
113.7902543,22.80632636,4419,39,396
113.9654115,22.99803186,4419,38,381
113.8129673,22.92102036,4419,29,292
116.0720968,22.88383844,4415,33,335
110.9312453,21.66822572,4409,30,303
121.6779663,38.90043643,4420,29,292
113.106147,23.23913818,4406,33,336
116.0781659,23.28895358,4452,38,387
113.8594451,22.94147406,4419,38,384
113.2484922,22.59353384,4420,38,385
112.9420572,23.44904526,4406,17,171
113.0781253,22.57511678,4407,38,384
113.42206,22.54517751,4420,38,385
114.1417749,24.07009178,4402,26,264
111.4932421,22.69098399,4453,22,223
114.204409,22.83497046,4419,33,334
113.763434,23.04302382,4419,40,404
116.3795009,23.54799947,4452,19,195
110.9312453,21.66822572,4409,25,251
113.9426479,22.91612345,4419,18,182
110.6894771,21.6144667,4409,31,314
113.2515401,22.66521929,4420,19,192
105.4439703,28.8959298,0,15,151
111.1254289,22.43197427,4409,39,395
112.6875581,23.43144376,4412,42,422
113.1175528,22.72818835,4406,38,387
113.9760909,22.98900509,4419,39,397
116.0781659,23.28895358,4452,14,142
113.6834526,22.96538328,4419,19,195
113.0761228,23.11981416,4406,42,421
113.7893398,22.81561061,4419,39,393
114.3865828,25.1899054,4402,26,264
113.7498173,22.90299628,4419,21,211
115.064471,23.52544237,4416,34,347
113.1340256,23.03509484,4406,33,333
113.0407733,23.69846855,4418,29,292
113.763434,23.04302382,4419,18,182
113.3948176,23.40800373,4402,13,131
113.7854737,25.14846565,4402,30,302
114.3649983,23.04386868,4413,38,384
113.116814,23.04728775,4406,23,231
113.7914767,22.78838504,4419,18,182
115.7532997,24.26731124,4414,81,810
116.3617091,23.60675211,4452,24,245
113.8115009,23.1282053,4419,19,195
116.0781659,23.28895358,4452,18,181
113.6730472,24.19613884,4418,26,268
113.3070109,24.77834458,4402,30,309
112.8751494,23.66308817,4418,18,181
113.188789,22.62060417,4420,38,387
110.4570648,21.38614951,4408,30,302
113.763434,23.04302382,4419,24,241
114.0820707,23.01947252,4419,39,391
113.763434,23.04302382,4419,35,352
113.9726091,22.93094152,4419,39,395
113.062366,23.09293084,4406,34,342
113.8787011,22.98812206,4419,29,292
113.763434,23.04302382,4419,18,181
113.763434,23.04302382,4419,22,222
114.7137215,23.75725085,4416,33,339
113.763434,23.04302382,4419,38,384
113.763434,23.04302382,4419,39,396
114.4106581,23.11353985,4413,33,336
113.220119,23.01104919,4406,33,339
113.1870299,22.84851008,4406,29,292
104.7760713,29.35915689,0,30,303
113.9978325,23.02962052,4419,29,292
113.7034829,22.84865646,4419,29,292
106.0780931,31.60211735,0,35,359
113.0781253,22.57511678,4407,38,384
114.0720165,22.78015791,4419,39,392
114.0734407,23.04559299,4419,21,219
116.2913947,23.91608459,4414,39,397
113.2703212,22.55026783,4420,38,386
113.763434,23.04302382,4419,39,396
116.630076,23.66181168,4451,19,195
113.8199249,22.90949298,4419,29,292
116.0781659,23.28895358,4452,18,181
113.9966983,22.99820624,4419,29,292
113.763434,23.04302382,4419,39,399
114.7137215,23.75725085,4416,38,386
116.0781659,23.28895358,4452,18,181
116.0781659,23.28895358,4452,18,181
117.2028137,39.12480884,4416,17,176
113.1138456,23.01788021,4406,29,292
106.6357203,30.46398389,0,19,192
114.0124323,22.88716674,4419,38,382
113.9764232,23.10653685,4419,23,231
114.1983941,22.83604009,4419,34,348
113.8193912,23.03591905,4419,29,292
116.3617091,23.60675211,4452,33,331
116.3617091,23.60675211,4452,29,292
111.9770098,21.8715173,4417,29,292
116.2712363,23.29235197,4452,18,183
115.2863223,22.96959952,4415,24,243
113.42206,22.54517751,4420,38,387
112.5429577,22.80655246,4406,17,171
116.3617091,23.60675211,4452,17,177
111.1254289,22.43197427,4409,17,176
114.0892674,22.84947958,4419,33,331
114.3636221,23.01508549,4413,22,222
116.3795009,23.54799947,4452,29,292
114.1258049,22.86430517,4419,38,382
113.9469316,22.96512984,4419,39,399
113.763434,23.04302382,4419,17,176
114.3865828,25.1899054,4402,20,204
113.4245396,22.60556354,4420,31,314
113.763434,23.04302382,4419,38,384
114.1003585,22.97302121,4419,22,223
116.6880063,23.35880656,4405,24,243
116.2247989,23.03404654,4452,17,176
121.6779663,38.90043643,4420,39,397
105.4439703,28.8959298,0,30,303
113.1515686,22.58587462,4407,39,397
112.9131123,22.7764709,4407,33,332
113.842118,23.01934221,4419,39,396
113.7922568,22.7918621,4419,17,172
113.7107714,23.04269952,4419,24,245
115.7880298,22.96787672,4415,18,181
113.8193912,23.03591905,4419,38,385
114.0173399,22.95784082,4419,29,292
112.050946,22.93797569,4453,30,303
113.3948176,23.40800373,4402,35,351
116.3425633,23.52986954,4452,19,195
113.9205888,22.74067977,4420,39,393
113.5944611,24.80296031,4402,38,381
113.562447,22.25691465,4404,29,292
116.3795009,23.54799947,4452,39,397
113.4919189,22.64647569,4420,22,223
113.1340256,23.03509484,4406,34,349
113.2704692,22.66919471,4420,18,182
113.2487668,22.95784936,4406,33,339
114.7137215,23.75725085,4416,39,399
113.0781253,22.57511678,4407,29,292
113.8238354,22.99432487,4419,19,195
113.763434,23.04302382,4419,39,391
114.0912425,22.76417373,4419,33,338
116.7286503,23.38390845,4405,18,182
113.9673188,23.05251266,4419,38,382
113.42206,22.54517751,4420,41,419
113.4624446,22.30906723,4420,38,383
113.3227607,22.70393535,4406,38,385
114.4106581,23.11353985,4413,41,411
113.6850707,22.83347958,4419,41,411
113.9687715,22.91245666,4419,29,292
116.6338446,23.7259268,4451,22,223
113.763434,23.04302382,4419,24,245
114.0867364,22.76167658,4419,22,223
112.2864612,22.24098521,4407,30,303
113.9662441,22.91399734,4419,21,211
116.3617091,23.60675211,4452,29,292
106.7180901,26.60556905,5227,30,303
105.92827,26.22859458,5204,13,135
121.4442862,31.13410019,5202,42,421
106.6545816,26.62225859,5201,38,383
104.7393511,25.27890754,5223,61,610
108.6759235,26.94848171,5226,19,194
108.1979789,27.85665893,5206,15,153
106.7349961,26.90282593,5202,30,302
106.7349961,26.90282593,5201,26,262
107.0468807,27.07542731,5201,30,301
106.7349961,26.90282593,5201,30,302
106.7349961,26.90282593,5227,30,302
105.3830337,26.23586507,5202,61,610
106.3538144,26.68862111,5201,30,309
106.7349961,26.90282593,5201,30,302
116.5420405,38.81152873,5202,29,292
113.8555682,34.23660123,4110,20,202
106.5603147,26.19867806,5227,26,267
104.8578372,25.00254377,5223,61,610
106.7091771,26.62990674,5201,30,302
105.9205131,28.49333365,5203,20,202
106.7349961,26.90282593,5204,61,610
106.3589258,28.35731978,5203,15,151
105.4921739,24.91104111,5223,13,134
106.6928054,26.76455221,5201,35,358
107.9312576,26.23120607,5226,15,153
106.7349961,26.90282593,5203,44,441
108.5323675,27.99871817,5206,30,303
108.5283015,27.98604525,5206,15,153
108.0675694,28.30284363,5206,27,274
106.7349961,26.90282593,5203,13,131
106.5794011,26.70285973,5201,30,302
108.1353944,28.09618183,5206,27,274
107.4912173,26.77711878,5227,30,302
106.8863309,28.41447976,5203,61,610
121.7370806,29.95097844,5202,30,306
104.8578372,25.00254377,5223,61,610
106.7349961,26.90282593,5227,34,341
105.6933496,25.42163441,5223,61,610
107.8498225,26.50929531,5226,34,343
107.2035422,28.14636535,5203,41,419
106.6299423,26.60466105,5204,29,292
107.9312576,26.23120607,5226,31,313
106.6921847,26.27016198,5227,33,333
107.435086,28.60885732,5203,15,153
120.1638164,29.69301637,3306,17,176
120.8386433,28.88684892,3310,38,382
120.1081053,27.7081207,3303,30,302
120.4971956,30.34471089,3304,38,384
119.8194198,30.98335279,3305,17,175
119.9572024,29.15949412,3306,17,171
120.6755423,30.47620479,3304,17,176
120.9296807,29.98600445,3311,34,344
118.6186451,28.71779631,3307,17,176
119.9572024,29.15949412,3311,34,344
120.9325952,30.48251512,3307,35,357
120.4365284,41.58561628,3307,31,314
121.0959181,30.75878417,3304,19,192
120.6688087,28.33639047,3303,19,195
120.7801133,30.01544722,3306,21,211
121.3676277,29.11094413,3310,29,291
119.6084472,29.04717287,3307,34,345
119.3800258,29.1041665,3307,17,176
119.7039571,31.11065505,3305,30,303
120.4904112,30.61234103,3304,38,383
120.1465276,29.69680713,3306,28,282
122.1940821,30.09814722,3309,30,303
120.1372432,30.87792516,3305,34,343
119.894569,31.13090098,3305,17,176
119.5333376,29.28410254,3307,17,177
105.4008758,29.99967727,0,15,152
120.4904112,30.61234103,3304,28,282
120.4683404,27.82923053,3303,33,338
120.5674472,29.04420249,3307,33,332
119.5333376,29.28410254,3307,17,171
119.5831579,30.62637049,3305,35,352
121.3556234,28.47690255,3310,19,195
119.883928,30.81517455,3305,29,292
121.4856413,29.11478061,3310,38,385
119.4395746,30.55638998,3305,21,211
120.935377,28.08799902,3303,33,339
119.9572024,29.15949412,3311,31,314
120.5724506,29.96878898,3306,35,355
120.3299589,29.31386551,3307,39,397
120.3808177,29.23742695,3307,24,244
120.6906347,28.00283759,3303,32,326
120.6187271,30.4421768,3304,29,292
119.6525757,29.10289911,3307,17,177
119.8923281,31.12569692,3305,30,308
107.5084547,31.21637226,0,17,171
120.0022993,30.55797477,3305,38,382
119.9295758,28.45629955,3311,38,382
120.456328,27.46713029,3303,33,332
120.6415904,27.97441718,3303,18,183
102.5361688,24.34635964,3311,38,384
120.1558764,29.1980168,3307,24,241
120.6906347,28.00283759,3303,23,231
107.2798774,30.69077238,0,19,195
107.2798774,30.69077238,0,19,195
119.9176422,29.45898046,3307,28,281
120.6187271,30.4421768,3304,17,176
119.9572024,29.15949412,3303,38,382
120.5924674,30.00236458,3306,17,176
119.9572024,29.15949412,3304,30,302
120.8181709,27.85123291,3307,38,382
119.8087822,28.93650794,3307,34,345
120.4904112,30.61234103,3304,19,193
119.9572024,29.15949412,3304,34,343
119.7879749,29.35347261,3307,17,171
120.6906347,28.00283759,3303,22,223
119.5710731,30.58424444,3305,21,219
120.4683404,27.82923053,3303,34,348
121.3835675,28.58074871,3310,38,385
118.5386745,28.64391711,3308,31,314
119.3233671,29.24982847,3307,35,356
113.9375538,23.09712884,3308,22,222
113.5133566,23.2532599,3310,35,355
118.4765281,28.7086342,3308,30,303
121.4406129,28.66828329,3310,25,251
119.5121669,29.14080869,3307,33,338
120.7604277,30.77399224,3304,30,302
113.973612,32.99357449,4117,34,341
112.8883049,35.13382602,4108,20,202
115.0629671,35.72711017,4109,19,195
114.9802931,34.87976414,4102,20,202
114.9131648,31.98117674,4115,17,178
114.8716818,32.41080817,4115,13,131
114.2977698,35.75542587,4106,36,366
114.3171243,36.12513452,4105,31,314
112.384317,34.67818603,4103,35,357
114.3518065,36.11026672,4105,31,314
111.8459655,34.76091422,4112,38,384
112.8883049,35.13382602,4108,91,916
112.5428419,33.01141957,4113,13,135
113.8555682,34.23660123,4110,31,314
113.8340306,34.10990041,4110,30,302
114.1781101,34.7615163,4102,21,211
114.6721805,34.3060611,4102,30,303
111.8474051,33.22437718,4113,30,303
112.5428419,33.01141957,4113,30,303
130.2443753,47.23371007,4101,30,302
115.2838875,34.09031828,4114,38,382
112.8513949,32.66522785,4113,38,385
115.0266274,35.75329789,4109,14,143
113.4543671,35.24859116,4108,20,201
114.5690044,35.70663832,4106,13,131
118.0950317,27.42298491,0,30,302
114.8557008,34.09709625,4116,20,201
112.7348217,34.63080186,4103,30,305
112.7696991,34.92588439,4108,29,292
114.9493933,32.78357427,4117,21,211
114.3257758,32.92196847,4117,17,171
101.5563073,34.51138974,4112,38,383
115.5137945,33.90571787,4116,18,181
114.0112224,34.72031901,4101,21,211
101.5563073,34.51138974,4102,30,303
113.9757625,32.99396378,4117,15,152
113.6496438,34.75661006,4101,30,309
113.2118359,35.23460755,4108,17,171
115.4197605,32.44524369,4115,19,194
114.9802931,34.87976414,4102,29,292
114.076344,32.95506324,4117,29,292
101.5563073,34.51138974,4114,38,385
113.0357715,33.91549735,4104,30,303
114.769517,32.84069889,4117,20,202
112.7696991,34.92588439,4108,30,308
113.9228384,33.37154893,4117,41,411
114.9802931,34.87976414,4102,17,171
111.3760646,34.64363329,4112,61,610
115.0266274,35.75329789,4109,39,397
115.0629456,35.73173934,4109,38,387
115.6418857,34.43858864,4114,33,331
113.2118359,35.23460755,4108,17,171
114.9493933,32.78357427,4117,14,143
113.8610835,36.01656103,4105,37,371
113.1259493,34.42239221,4101,30,302
113.2841439,34.52093346,4101,35,351
112.9279646,33.90610564,4104,30,309
113.6889576,34.75814517,4101,34,346
114.0460614,33.57627869,4111,42,422
